,Unnamed: 0,amf_no,amf_ra,amf_dec,amf_z,amf_lk,amf_rh,amf_r200,amf_rc,amf_c,amf_str_rh,bax_id,mcxc_id,red_id,whl_id,glat,glon,amf_sn,intensity100,intensity857,intensity143,intensity353,cluster
43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.4147041584816889e-05,0.0,-8.893377584413566e-06,6.324510133829416e-05,0
44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.2314545074912338e-05,0.0,2.6559493093327482e-05,8.067655561384477e-05,0
45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.783899485819525e-05,0.0,3.5800805192609754e-05,0.00010261364124836272,0
46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4.78066511926666e-06,0.0,9.046618699688295e-06,0.00011595194252245678,0
47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4.241691799537037e-06,0.0,-8.033075066696282e-06,0.0009869674591202553,0
48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-4.668421030100839e-06,0.0,1.2663146035848852e-05,0.00019650085245311207,0
49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7.358966826221463e-07,0.0,2.0748164410899017e-05,0.0001255089595958247,0
50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.5618973114203379e-06,0.0,5.039402614278938e-06,3.391460963819655e-05,0
51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-8.943278148739607e-06,0.0,-5.568692203862688e-06,6.046702492803731e-05,0
52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7.1541885110623115e-06,0.0,1.4668007968457692e-05,0.0003492489032081951,0
53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.656124547726863e-06,0.0,3.582462224148293e-05,0.0001985030324675649,0
54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4.0048032492733195e-05,0.0,5.05517354854771e-05,0.0001246622845524229,0
55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0732862848760128e-05,0.0,-1.0457187517800661e-05,7.725022546172391e-05,0
56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.3889454216449064e-05,0.0,2.2376396150514025e-05,7.837929552409855e-05,0
57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.2514186180001714e-05,0.0,1.3386372896363185e-05,0.0001410084641413872,0
58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,9.18176447468698e-06,0.0,-6.996470407548444e-06,0.001201988511945597,0
59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.6731286723671176e-05,0.0,5.020351990822926e-06,7.774104842232554e-05,0
60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.6125301612324225e-05,0.0,1.179602104713649e-06,0.0001611471180390143,0
61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-2.823601135719115e-06,0.0,6.785181198774426e-07,5.095910270997461e-05,0
62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-7.461795838440132e-06,0.0,6.968934546400493e-06,9.787663990509045e-05,0
63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,6.026510349745533e-07,0.0,4.2114024952994095e-07,8.633769062416904e-05,0
64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0304708734569989e-05,0.0,-1.3268864212249583e-05,0.0006016771010483229,0
65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-7.348606086454417e-06,0.0,-3.232018106840409e-06,0.0002422027725419779,0
66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.7126785288325835e-06,0.0,9.33436725842827e-06,8.328813536657877e-05,0
67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4.345842301083962e-06,0.0,1.2425297780742885e-05,0.00030091710339175104,0
68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-2.2397418569285276e-05,0.0,3.142533124123585e-05,0.00011717327175153188,0
69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4.084554976911821e-06,0.0,1.3369294713480266e-05,9.956184165740652e-05,0
70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.630425603263919e-05,0.0,-1.1013056888245302e-05,0.00011361651645292267,0
71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7.223277956805448e-06,0.0,1.0705519315703745e-05,6.799265809230328e-05,0
72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.820000340332202e-05,0.0,-8.81048506975852e-06,7.645486410012837e-05,0
73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-4.303267333786122e-06,0.0,2.883308742186239e-07,6.709015252457725e-05,0
74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.873952051510839e-05,0.0,2.4266834636214682e-05,0.008235925132987616,0
75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-4.554179388728466e-06,0.0,2.616384635964265e-06,0.00014915468459935968,0
76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.2504322276697957e-05,0.0,1.3613685714835855e-06,0.00012592421535048402,0
77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.1610657296072528e-05,0.0,2.5242849828956626e-05,4.6739966418048574e-05,0
78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4.185487089080607e-06,0.0,1.5809704771999105e-06,7.836254780957826e-05,0
79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-4.645593410782299e-06,0.0,-3.264121929288194e-06,6.655677083198652e-05,0
80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-9.235538038830523e-06,0.0,1.848277515271961e-05,8.181433916201501e-05,0
81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,8.891399694676621e-07,0.0,2.6350015368411544e-05,0.00015023028745031475,0
82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-6.776353026556803e-06,0.0,-1.069563897723748e-06,7.420881895638883e-05,0
83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.151287394246613e-06,0.0,7.94193593859462e-05,0.00010051974592463593,0
84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,6.5011360438346865e-06,0.0,0.00023240142408828679,9.597174503732305e-05,0
85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.562999681143497e-05,0.0,6.361688860760795e-06,6.946254882946554e-05,0
86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.593690202748865e-05,0.0,7.343035653485352e-06,0.00022146231747725752,0
87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.4008170458237428e-06,0.0,1.2089425303855521e-05,4.821300898355904e-05,0
88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7.401867772458279e-06,0.0,8.611562481854106e-06,6.477866451350998e-05,0
89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,9.116204629778742e-06,0.0,1.5750350779757439e-06,7.649426682467424e-05,0
90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.5622087294577004e-05,0.0,1.749086616521777e-06,8.643663096251086e-05,0
91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.7952905501148476e-06,0.0,-5.5984138845326664e-06,7.373451508689464e-05,0
92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-9.388940432808652e-07,0.0,2.243481228315363e-05,0.00031185088299273125,0
93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.258771434421589e-05,0.0,3.252278267370676e-05,0.0006844764505456555,0
94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.7788105118595501e-06,0.0,3.97677005179679e-06,0.00015312860332797557,0
95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,9.87310187966532e-06,0.0,5.230649185747088e-05,0.00017456844421914633,0
96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-2.851046464830146e-07,0.0,7.442151343437834e-06,0.00036440556268562665,0
97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-5.078677824720043e-06,0.0,-1.6116599092959121e-06,8.848057147566195e-05,0
98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.3485685763278828e-05,0.0,3.0125451767736455e-06,0.0026261376287343586,0
99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-3.893393741480726e-07,0.0,1.2220162278499113e-05,0.0002582564843275834,0
100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.032217753292587e-06,0.0,-3.3285398049493236e-06,9.105093603496265e-05,0
101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.573302820759292e-06,0.0,1.2905904408553027e-05,8.787829419214268e-05,0
102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-7.930874154652532e-07,0.0,-1.539813880501559e-06,5.3608889892065146e-05,0
103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.4532609951355341e-05,0.0,-3.4698470385339644e-06,9.844915427251896e-05,0
104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,8.036185321822887e-06,0.0,-1.862642606132007e-06,0.0003321954196476802,0
105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.4051095046681375e-05,0.0,1.9301836810446888e-05,6.559469387697906e-05,0
106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,6.994226552793122e-06,0.0,5.626076610467086e-06,0.0006351889595240378,0
107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.7001077523290717e-05,0.0,7.259128381365856e-06,9.82251045594135e-05,0
108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.605048291797378e-05,0.0,5.975284941059415e-06,0.00013346904605603002,0
109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.6223744274906785e-06,0.0,9.463569123934195e-06,6.38159014805378e-05,0
110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-2.6352981720510953e-06,0.0,-7.802306274616658e-06,0.00012211759416755723,0
111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-5.3894850659011644e-06,0.0,9.441489038595559e-06,0.00011083542884543322,0
112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.986382566076678e-05,0.0,2.798482922638343e-05,5.363746290177173e-05,0
113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-6.900890491871536e-06,0.0,1.2456008783989717e-07,6.645039977859304e-05,0
114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.3647409486040674e-05,0.0,5.212177275357023e-06,0.0002587517804882075,0
115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2.7450829495398055e-05,0.0,4.501491702735547e-05,0.0024345194447593496,0
116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-3.6905895456675064e-06,0.0,1.6629084827451652e-05,0.0002585020016037408,0
117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-5.619585536139308e-06,0.0,2.1424518241179866e-05,0.00016449177777755306,0
118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,8.00241222597117e-06,0.0,5.937606886922133e-06,5.110964715091249e-05,0
119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-2.5820371264146216e-06,0.0,1.6249852979130036e-05,7.029035886614032e-05,0
120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5.083014200708703e-05,0.0,5.6410906951518976e-05,0.00024219212914415464,0
121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,9.127102980336331e-07,0.0,5.508863791605823e-05,0.0026770428088209227,0
122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.2192894097313381e-06,0.0,6.867359281724347e-06,8.100121377772406e-05,0
123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,8.532091600843656e-06,0.0,-4.990676901095819e-06,0.0006529779621833902,0
124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,9.461620863151174e-06,0.0,7.932782297350059e-07,9.340546393053909e-05,0
125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-1.6578475096384023e-06,0.0,4.779812504064711e-06,7.083453324079192e-05,0
126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,-2.9084752018943477e-08,0.0,2.8942248991370255e-05,4.7013341035727394e-05,0
127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,9.584108195939341e-06,0.0,-4.5609515104753554e-06,0.0006107037019797384,0
128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5.998154685030636e-07,0.0,1.944521252173375e-05,0.00014578433351993447,0
129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.739189848607354e-05,0.0,3.531815886601694e-05,0.0001745030710108629,0
130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4.2129682516878546e-06,0.0,4.339116469842017e-06,0.0009764187228871798,0
131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5.905364216150996e-06,0.0,-1.3171854825931499e-05,0.0009217045824174629,0
